timestamp,edge_id,speed_kmh,duration_s,distance_m
2025-11-27 12:11:19.029075,444501629_2291073251,8.1,8,18
2025-11-27 12:11:19.286857,444501629_2186671586,11.58,23,74
2025-11-27 12:11:19.483634,444501637_6648227221,46.8,2,26
2025-11-27 12:11:19.679340,444501637_6650982901,25.65,24,171
2025-11-27 12:11:19.887763,444874857_444875374,7.65,8,17
2025-11-27 12:11:20.080811,444874857_6651770210,28.17,46,360
2025-11-27 12:11:20.300616,444874859_6650810650,19.89,122,674
2025-11-27 12:11:20.496469,444874859_5710565212,22.8,21,133
2025-11-27 12:11:20.779212,444875109_448838032,10.8,6,18
2025-11-27 12:11:20.963752,444875109_5709996125,16.5,101,463
2025-11-27 12:11:21.164935,444875130_1613087628,18.0,4,20
2025-11-27 12:11:21.365287,444875130_1758170763,27.9,4,31
2025-11-27 12:11:21.523679,444875374_444875109,10.8,11,33
2025-11-27 12:11:21.676316,444875374_283139229,16.43,16,73
2025-11-27 12:11:21.826476,444875375_283139229,6.0,12,20
2025-11-27 12:11:21.973892,444875375_444875109,12.17,21,71
2025-11-27 12:11:22.131844,444875375_2188036136,19.96,121,671
2025-11-27 12:11:22.400038,445970096_2050902830,13.5,4,15
2025-11-27 12:11:22.698403,445970096_8823455180,9.6,33,88
2025-11-27 12:11:22.955798,445970127_2050902827,11.7,4,13
2025-11-27 12:11:23.208352,445970127_2050902832,25.2,17,119
2025-11-27 12:11:23.428349,445970799_1884776799,14.38,155,619
2025-11-27 12:11:23.627465,445970799_2291064328,15.15,24,101
2025-11-27 12:11:23.797708,446030797_2176926218,13.37,7,26
2025-11-27 12:11:23.997521,446030797_2174649904,18.78,111,579
2025-11-27 12:11:24.127506,446030797_106111364,17.14,50,238
2025-11-27 12:11:24.282122,448838032_444874857,9.77,7,19
2025-11-27 12:11:24.491116,448838032_2175126932,20.0,9,50
2025-11-27 12:11:24.690199,634709500_1613087622,16.39,327,1489
2025-11-27 12:11:24.871108,634709500_6650876740,18.72,20,104
2025-11-27 12:11:25.057752,733429120_98041851,10.2,6,17
2025-11-27 12:11:25.254089,733429120_6651770209,33.89,46,433
2025-11-27 12:11:25.451622,1104490487_319490613,8.1,8,18
2025-11-27 12:11:25.691681,1104490487_12357580642,22.54,172,1077
2025-11-27 12:11:26.032607,1219243636_1881928280,21.6,7,42
2025-11-27 12:11:26.276315,1219243660_12872373346,10.54,14,41
2025-11-27 12:11:26.527267,1220930858_1221053112,5.04,10,14
2025-11-27 12:11:26.773000,1220930858_10203920325,23.14,7,45
2025-11-27 12:11:27.135600,1221053112_1748294231,10.8,6,18
2025-11-27 12:11:27.752783,1221161730_4106937190,18.28,13,66
2025-11-27 12:11:28.172029,1312645244_1691398148,11.7,4,13
2025-11-27 12:11:28.381548,1312645244_12375164798,19.8,2,11
2025-11-27 12:11:28.584201,1312650077_1838584736,17.1,4,19
2025-11-27 12:11:28.772984,1312650077_1879088108,22.72,154,972
2025-11-27 12:11:28.963603,1312650079_1887751321,14.4,5,20
2025-11-27 12:11:29.288960,1314185585_4539132165,44.04,103,1260
2025-11-27 12:11:29.491217,1314185648_4539132165,26.19,29,211
2025-11-27 12:11:29.697066,1314185653_2326674288,43.2,1,12
2025-11-27 12:11:29.892887,1314185677_1314191420,23.75,174,1148
2025-11-27 12:11:30.089073,1314185677_6621357112,28.29,148,1163
2025-11-27 12:11:30.274805,1314191398_106070559,32.59,446,4037
2025-11-27 12:11:30.486743,1314191405_5707122750,32.22,431,3857
2025-11-27 12:11:30.715413,1314191405_4538571818,40.2,6,67
2025-11-27 12:11:30.923130,1314191414_436383687,24.48,5,34
2025-11-27 12:11:31.190074,1314191415_1314191414,8.5,69,163
2025-11-27 12:11:31.393235,1314191415_4539674875,5.21,56,81
2025-11-27 12:11:31.597249,1314191417_4930438606,39.6,14,154
2025-11-27 12:11:31.777274,1314191420_4539674875,8.2,47,107
2025-11-27 12:11:31.952497,1314191420_5709923602,10.72,140,417
2025-11-27 12:11:32.122779,1314191436_6621426601,4.75,25,33
2025-11-27 12:11:32.311306,1314191436_5709923601,22.63,28,176
2025-11-27 12:11:32.511378,1314203096_2053894358,20.81,41,237
2025-11-27 12:11:32.651719,1314203102_308728680,15.93,139,615
2025-11-27 12:11:32.849071,1314203102_1314203096,15.6,12,52
2025-11-27 12:11:33.077576,1314209691_1495020912,12.72,277,979
2025-11-27 12:11:33.281907,1314209691_6405794494,8.95,33,82
2025-11-27 12:11:33.482074,1314209698_1884765802,12.96,5,18
2025-11-27 12:11:33.686089,1314209698_11014094288,24.0,6,40
2025-11-27 12:11:33.885249,1314209699_11950483417,18.6,6,31
2025-11-27 12:11:34.106710,1314209699_1884765806,13.91,228,881
2025-11-27 12:11:34.379069,1314209716_6677895172,28.8,28,224
2025-11-27 12:11:34.599323,1314209716_1887748894,22.64,231,1453
2025-11-27 12:11:34.799187,1314209717_6659134174,23.62,16,105
2025-11-27 12:11:35.053711,1475295085_1475295086,24.69,7,48
2025-11-27 12:11:35.217837,1475295085_1312645244,19.39,75,404
2025-11-27 12:11:35.392791,1475295086_1475295085,25.68,324,2311
2025-11-27 12:11:35.669490,1475295086_1879091756,35.58,78,771
2025-11-27 12:11:35.901402,1494041345_6677895176,20.16,5,28
2025-11-27 12:11:36.042382,1494041345_4004297090,7.89,47,103
2025-11-27 12:11:36.304972,1494041351_1494041366,33.12,20,184
2025-11-27 12:11:36.492972,1494041352_1494041374,29.05,29,234
2025-11-27 12:11:36.654879,1494041366_1878932244,22.08,90,552
2025-11-27 12:11:36.867439,1494041366_6670444530,28.27,34,267
2025-11-27 12:11:37.131941,1494041374_1758633098,15.91,88,389
2025-11-27 12:11:37.339762,1495020912_1758631175,12.86,7,25
2025-11-27 12:11:37.586835,1495020912_6688503842,16.8,6,28
2025-11-27 12:11:37.885927,1495022225_634709500,20.7,4,23
2025-11-27 12:11:38.138881,1495023340_1314209691,12.42,156,538
2025-11-27 12:11:38.388749,1495025257_6648096525,37.2,3,31
2025-11-27 12:11:38.516315,1495025257_6650810650,19.3,25,134
2025-11-27 12:11:38.715127,1495030950_1495030951,19.44,10,54
2025-11-27 12:11:38.845572,1495030950_427847910,7.84,17,37
2025-11-27 12:11:38.997737,1495030951_317366886,12.57,210,733
2025-11-27 12:11:39.237888,1497544719_428673752,6.17,21,36
2025-11-27 12:11:39.432980,1497544719_1904353550,9.6,21,56
2025-11-27 12:11:39.638000,1497544736_5707161153,15.6,6,26
2025-11-27 12:11:39.899790,1497544736_5707161151,13.33,27,100
2025-11-27 12:11:40.167507,1497544738_5707161163,7.56,10,21
2025-11-27 12:11:40.362879,1497544749_5706891499,21.41,19,113
2025-11-27 12:11:40.622400,1497544764_9980229913,19.65,35,191
2025-11-27 12:11:40.886903,1497544764_5706896622,21.6,14,84
2025-11-27 12:11:41.104721,1497544796_7301485388,23.68,123,809
2025-11-27 12:11:41.415220,1497544796_1497544764,27.63,40,307
2025-11-27 12:11:41.596077,1498038039_420457653,8.69,53,128
2025-11-27 12:11:41.787285,1498111685_10180671333,10.8,5,15
2025-11-27 12:11:42.026139,1498111685_5716649671,15.05,11,46
2025-11-27 12:11:42.230844,1613087620_444875130,7.8,6,13
2025-11-27 12:11:42.419094,1613087620_5716616005,11.56,19,61
2025-11-27 12:11:42.806884,1613087622_444874859,24.0,3,20
2025-11-27 12:11:42.946469,1613087628_1613087622,12.24,5,17
2025-11-27 12:11:43.102944,1613087628_1495022225,20.7,8,46
2025-11-27 12:11:43.289600,1691398148_1881927756,23.21,259,1670
2025-11-27 12:11:43.567319,1692627215_6631796343,24.39,40,271
2025-11-27 12:11:43.755574,1692627215_1919720738,23.76,5,33
2025-11-27 12:11:43.954493,1699561405_1849738362,6.05,22,37
2025-11-27 12:11:44.293059,1748294231_1219243636,12.6,4,14
2025-11-27 12:11:44.608708,1748294250_1748294257,8.4,6,14
2025-11-27 12:11:44.799714,1748294250_10203920324,19.35,24,129
2025-11-27 12:11:44.993555,1748294257_1748294250,7.2,7,14
2025-11-27 12:11:45.305589,1748294274_5710673974,16.35,131,595
2025-11-27 12:11:45.500855,1748294274_10542328776,4.21,41,48
2025-11-27 12:11:45.700454,1758170763_12024836052,24.53,16,109
2025-11-27 12:11:45.892583,1758170772_6648096523,10.08,5,14
2025-11-27 12:11:46.022079,1758170772_1495022225,9.1,36,91
2025-11-27 12:11:46.225120,1758629824_5683792676,15.6,3,13
2025-11-27 12:11:46.423392,1758631175_1314209699,20.4,3,17
2025-11-27 12:11:46.628008,1758631175_1884769979,18.0,8,40
2025-11-27 12:11:46.824960,1758633098_1758633108,27.6,3,23
2025-11-27 12:11:47.025074,1758633098_81805393,18.84,288,1507
2025-11-27 12:11:47.223260,1758633108_6659134174,31.2,3,26
2025-11-27 12:11:47.574360,1758633112_6659134172,19.08,221,1171
2025-11-27 12:11:47.709059,1758633112_1758633108,30.48,30,254
2025-11-27 12:11:47.929162,1758651218_6610574244,21.39,17,101
2025-11-27 12:11:48.114378,1758651218_6606566485,23.33,83,538
2025-11-27 12:11:48.370335,1838584736_1312650079,17.64,10,49
2025-11-27 12:11:48.544924,1838584736_1879088105,22.15,13,80
2025-11-27 12:11:48.698082,1849738362_1699561405,3.6,37,37
2025-11-27 12:11:48.879689,1849738362_5898769297,36.9,60,615
2025-11-27 12:11:49.150076,1878921396_6659072489,9.0,2,5
2025-11-27 12:11:49.358092,1878921403_5686426699,32.33,53,476
2025-11-27 12:11:49.491090,1878921403_5686426699,32.33,53,476
2025-11-27 12:11:49.751168,1878921405_1878921403,17.35,22,106
2025-11-27 12:11:49.952668,1878932244_1494041366,12.86,7,25
2025-11-27 12:11:50.098899,1878932244_420460217,5.47,121,184
2025-11-27 12:11:50.279355,1879088105_1879091755,29.31,14,114
2025-11-27 12:11:50.554323,1879088106_1879088105,25.43,16,113
2025-11-27 12:11:50.756317,1879088106_1838584736,13.73,145,553
2025-11-27 12:11:50.953238,1879088107_1879088108,23.85,16,106
2025-11-27 12:11:51.096922,1879088107_1312650077,7.48,38,79
2025-11-27 12:11:51.281816,1879088108_13322115743,32.74,32,291
2025-11-27 12:11:51.463687,1879091753_1879091756,14.95,13,54
2025-11-27 12:11:51.584269,1879091753_1475295085,36.15,74,743
2025-11-27 12:11:51.831345,1879091755_5898769297,12.95,159,572
2025-11-27 12:11:51.959660,1879091755_1699561405,26.23,84,612
2025-11-27 12:11:52.163073,1879091756_1879091753,16.42,175,798
2025-11-27 12:11:52.347357,1879091756_1879088107,27.3,12,91
2025-11-27 12:11:52.535857,1881927756_2302166519,14.4,4,16
2025-11-27 12:11:52.791216,1881927756_12375164794,43.2,1,12
2025-11-27 12:11:52.971549,1881927757_1881928008,5.64,83,130
2025-11-27 12:11:53.233780,1881927757_1881927759,5.37,61,91
2025-11-27 12:11:53.459874,1881927757_1748294231,2.78,53,41
2025-11-27 12:11:53.617587,1881927759_6687964478,17.08,236,1120
2025-11-27 12:11:53.804167,1881928007_1881928008,24.8,9,62
2025-11-27 12:11:54.017439,1881928007_1221053112,4.11,35,40
2025-11-27 12:11:54.146906,1881928008_1881927757,6.9,12,23
2025-11-27 12:11:54.317000,1881928008_13327548968,20.16,125,700
2025-11-27 12:11:54.492382,1881928278_10203920329,0.0,0,6
2025-11-27 12:11:54.726828,1881928278_6672531385,25.5,12,85
2025-11-27 12:11:54.893898,1881928279_1881928280,6.25,76,132
2025-11-27 12:11:55.116724,1881928279_1220930858,3.6,43,43
2025-11-27 12:11:55.284694,1881928280_6672531385,43.2,1,12
2025-11-27 12:11:55.543808,1881949102_1881949103,19.2,12,64
2025-11-27 12:11:55.745010,1881949102_4539675829,31.08,49,423
2025-11-27 12:11:55.938798,1881949103_1881949102,27.64,68,522
2025-11-27 12:11:56.134207,1881949103_11768052436,30.34,28,236
2025-11-27 12:11:56.382086,1884747787_4538405005,12.6,6,21
2025-11-27 12:11:56.632401,1884747789_1884747787,15.6,15,65
2025-11-27 12:11:56.878095,1884747789_3779255487,4.29,26,31
2025-11-27 12:11:57.135786,1884765798_6658429241,20.32,96,542
2025-11-27 12:11:57.333866,1884765802_1758629824,10.29,7,20
2025-11-27 12:11:57.584014,1884765802_5674347102,10.8,6,18
2025-11-27 12:11:57.711940,1884765806_1495020912,4.89,14,19
2025-11-27 12:11:57.958472,1884765806_1884765798,15.41,224,959
2025-11-27 12:11:58.167399,1884768305_1314209717,18.9,12,63
2025-11-27 12:11:58.364289,1884768305_1314209699,3.6,37,37
2025-11-27 12:11:58.568487,1884769977_6688503847,9.0,6,15
2025-11-27 12:11:58.726236,1884769977_1884769979,25.2,9,63
2025-11-27 12:11:58.925594,1884769979_6644672133,18.55,13,67
2025-11-27 12:11:59.056421,1884776799_445970799,16.86,107,501
2025-11-27 12:11:59.268836,1884776799_5954441639,17.34,152,732
2025-11-27 12:11:59.453697,1887748894_5875603186,20.25,8,45
2025-11-27 12:11:59.588527,1887751321_1312650077,12.9,12,43
2025-11-27 12:11:59.824915,1887751321_2185731481,25.2,8,56
2025-11-27 12:12:00.004322,1897734810_1897734813,11.1,12,37
2025-11-27 12:12:00.176573,1897734810_5710222979,7.14,167,331
2025-11-27 12:12:00.314796,1897734813_1897734810,22.2,6,37
2025-11-27 12:12:00.497406,1897734813_5093497429,15.5,23,99
2025-11-27 12:12:00.759376,1901865134_1901865135,19.2,6,32
2025-11-27 12:12:01.008025,1901865134_5710136485,19.51,31,168
2025-11-27 12:12:01.141814,1901865135_1901865134,21.68,178,1072
2025-11-27 12:12:01.340409,1901865135_5710673956,28.38,43,339
2025-11-27 12:12:01.466340,1904353550_1884776799,17.49,21,102
2025-11-27 12:12:01.653951,1904360482_2174649908,8.8,9,22
2025-11-27 12:12:01.834018,1904360482_106108917,17.04,71,336
2025-11-27 12:12:02.017938,1919720738_6641911209,0.0,0,6
2025-11-27 12:12:02.271248,1919750981_6631796343,25.92,5,36
2025-11-27 12:12:02.472692,1919750981_1919720738,20.7,8,46
2025-11-27 12:12:02.679623,1919751043_1919751060,32.4,2,18
2025-11-27 12:12:02.882413,1919751043_1748294250,12.03,94,314
2025-11-27 12:12:03.077685,1919751060_1954877845,32.4,2,18
2025-11-27 12:12:03.263618,1919751060_1919751043,10.8,6,18
2025-11-27 12:12:03.393324,1954877845_1919750981,26.8,9,67
2025-11-27 12:12:03.651059,2050902820_98031401,7.56,10,21
2025-11-27 12:12:03.853032,2050902820_6662639319,16.2,6,27
2025-11-27 12:12:04.033829,2050902827_445970127,5.2,9,13
2025-11-27 12:12:04.230392,2050902827_2050902836,27.9,16,124
2025-11-27 12:12:04.357074,2050902830_445970096,13.5,4,15
2025-11-27 12:12:04.546339,2050902830_2050902833,25.2,18,126
2025-11-27 12:12:04.729077,2050902832_2050902833,3.34,14,13
2025-11-27 12:12:04.859275,2050902832_445970096,23.8,18,119
2025-11-27 12:12:05.013530,2050902833_2050902827,23.12,19,122
2025-11-27 12:12:05.233381,2050902833_2050902832,6.69,7,13
2025-11-27 12:12:05.502324,2050902835_2050902836,9.6,6,16
2025-11-27 12:12:05.689134,2050902835_445970127,30.86,14,120
2025-11-27 12:12:05.816617,2050902836_2050902835,6.4,9,16
2025-11-27 12:12:06.002138,2050902836_5489009621,27.4,18,137
2025-11-27 12:12:06.191644,2053894358_8237661942,7.2,10,20
2025-11-27 12:12:06.452118,2053894358_2290010720,17.87,114,566
2025-11-27 12:12:06.597362,2084132002_5716649671,27.0,2,15
2025-11-27 12:12:06.840098,2084132003_5718871870,5.85,24,39
2025-11-27 12:12:07.088436,2084132003_5710673979,6.51,68,123
2025-11-27 12:12:07.238359,2084132003_98041849,3.1,36,31
2025-11-27 12:12:07.456446,2174649904_106108917,18.04,82,411
2025-11-27 12:12:07.633664,2174649904_2174649908,21.66,58,349
2025-11-27 12:12:07.851617,2174649908_1904360482,13.14,120,438
2025-11-27 12:12:08.037897,2174649908_4961341864,13.52,49,184
2025-11-27 12:12:08.295441,2175126932_6648227223,23.62,25,164
2025-11-27 12:12:08.505616,2175126939_2175126932,7.29,82,166
2025-11-27 12:12:08.630857,2175126939_444874857,3.92,45,49
2025-11-27 12:12:08.791176,2176926218_446030797,13.9,65,251
2025-11-27 12:12:09.004789,2176926218_6662241095,24.98,16,111
2025-11-27 12:12:09.170508,2176926218_5716616005,14.68,103,420
2025-11-27 12:12:09.365899,2185731222_1314191415,4.17,44,51
2025-11-27 12:12:09.582012,2185731222_436383687,5.31,141,208
2025-11-27 12:12:09.813888,2185731475_2185731477,27.49,11,84
2025-11-27 12:12:10.007668,2185731475_1312650079,7.2,29,58
2025-11-27 12:12:10.194754,2185731477_13327548965,28.8,21,168
2025-11-27 12:12:10.373015,2185731479_2185731481,36.45,8,81
2025-11-27 12:12:10.502793,2185731479_1887751321,4.66,44,57
2025-11-27 12:12:10.749345,2185731481_1879091753,32.12,13,116
2025-11-27 12:12:10.958264,2186671583_2186671586,3.6,9,9
2025-11-27 12:12:11.113601,2186671583_2291073251,4.48,49,61
2025-11-27 12:12:11.253788,2186671584_444398125,6.48,5,9
2025-11-27 12:12:11.449341,2186671584_2186671583,24.6,18,123
2025-11-27 12:12:11.686195,2186671585_2186671584,17.55,16,78
2025-11-27 12:12:11.950164,2186671586_2186671583,6.48,5,9
2025-11-27 12:12:12.109757,2186671586_444398125,16.56,30,138
2025-11-27 12:12:12.242931,2188036136_283139237,11.7,184,598
2025-11-27 12:12:12.371255,2188036136_444875375,5.21,87,126
2025-11-27 12:12:12.554943,2195296719_6644721587,0.0,0,4
2025-11-27 12:12:12.779911,2195296719_438036727,22.0,18,110
2025-11-27 12:12:12.927816,2195296719_309685730,14.77,166,681
2025-11-27 12:12:13.101150,2212544448_1314191436,8.64,5,12
2025-11-27 12:12:13.233447,2212544448_1314185648,21.96,40,244
2025-11-27 12:12:13.422885,2274969534_5828495464,4.91,11,15
2025-11-27 12:12:13.626203,2274969534_5718868836,26.22,46,335
2025-11-27 12:12:13.825849,2289976216_5718868836,24.34,101,683
2025-11-27 12:12:14.028736,2289976216_5828495464,23.98,50,333
2025-11-27 12:12:14.287858,2289997642_2289997644,3.96,10,11
2025-11-27 12:12:14.445496,2289997642_1314203102,11.77,41,134
2025-11-27 12:12:14.574539,2289997644_2289997642,13.2,3,11
2025-11-27 12:12:14.772635,2289997644_2289976216,21.76,23,139
2025-11-27 12:12:15.021553,2290010720_2290010722,7.2,7,14
2025-11-27 12:12:15.169378,2290010720_309595522,8.86,63,155
2025-11-27 12:12:15.340497,2290010722_2290010720,7.2,7,14
2025-11-27 12:12:15.510329,2290010722_8237661942,17.07,120,569
2025-11-27 12:12:15.661436,2291064324_319490613,21.98,19,116
2025-11-27 12:12:15.823330,2291064328_2291064324,15.43,14,60
2025-11-27 12:12:15.966924,2291064328_428673752,3.3,36,33
2025-11-27 12:12:16.216414,2291072469_317366886,7.2,6,12
2025-11-27 12:12:16.477770,2291072469_5710136488,14.68,180,734
2025-11-27 12:12:16.663438,2291072476_5710136485,10.8,6,18
2025-11-27 12:12:16.879759,2291072476_5710136487,23.04,5,32
2025-11-27 12:12:17.019288,2291073251_2291072469,8.8,9,22
2025-11-27 12:12:17.233002,2291073251_2291254030,22.37,42,261
2025-11-27 12:12:17.422703,2291254028_2291254030,12.24,10,34
2025-11-27 12:12:17.561661,2291254028_2291072469,10.18,93,263
2025-11-27 12:12:17.788218,2291254030_2291254028,19.88,207,1143
2025-11-27 12:12:17.919795,2291254030_444501637,25.49,49,347
2025-11-27 12:12:18.060618,2295384939_436388447,6.75,8,15
2025-11-27 12:12:18.276304,2295384939_5721511585,22.83,44,279
2025-11-27 12:12:18.475763,2302164518_2302164519,23.31,105,680
2025-11-27 12:12:18.711807,2302164518_5719031414,23.67,73,480
2025-11-27 12:12:18.864931,2302164519_2302164518,6.8,9,17
2025-11-27 12:12:19.047515,2302164519_12375164797,6.97,79,153
2025-11-27 12:12:19.171277,2302166519_1312645244,8.05,17,38
2025-11-27 12:12:19.304909,2302166519_1475295086,29.3,50,407
2025-11-27 12:12:19.511199,2303337176_1498038039,30.49,32,271
2025-11-27 12:12:19.715404,2326674277_5709923606,43.2,2,24
2025-11-27 12:12:19.870006,2326674277_2326674288,34.65,24,231
2025-11-27 12:12:20.049987,2326674281_5709923603,54.0,1,15
2025-11-27 12:12:20.239254,2326674281_1314191417,34.43,23,220
2025-11-27 12:12:20.416492,2326674288_4539674888,33.8,18,169
2025-11-27 12:12:20.691831,2570960524_12206582473,29.47,70,573
2025-11-27 12:12:20.996032,2584589542_5721511586,27.04,170,1277
2025-11-27 12:12:21.246820,2701058419_5716537675,13.8,48,184
2025-11-27 12:12:21.456181,2701184883_4539682086,20.7,28,161
2025-11-27 12:12:21.643668,3075526390_1919751043,28.8,3,24
2025-11-27 12:12:21.806234,3075526390_1954877845,23.6,9,59
2025-11-27 12:12:22.049975,3075526396_3075526390,24.4,9,61
2025-11-27 12:12:22.193712,3779255487_2701184883,15.81,310,1361
2025-11-27 12:12:22.599031,3779255494_4538405026,26.1,4,29
2025-11-27 12:12:22.728377,4004297090_1878921396,8.53,19,45
2025-11-27 12:12:22.927707,4004297090_1878921405,14.1,24,94
2025-11-27 12:12:23.126638,4025084971_6666128977,37.44,10,104
2025-11-27 12:12:23.336075,4025084971_4538571805,23.14,7,45
2025-11-27 12:12:23.546698,4025115175_5707407583,5.85,16,26
2025-11-27 12:12:23.838846,4025115175_5709996124,16.69,33,153
2025-11-27 12:12:24.037888,4027449781_6621078261,19.64,46,251
2025-11-27 12:12:24.443551,4538404990_13282498392,22.2,6,37
2025-11-27 12:12:24.703669,4538404991_4538405005,23.07,253,1621
2025-11-27 12:12:24.914634,4538404991_1221161727,23.83,518,3429
2025-11-27 12:12:25.161495,4538404998_3779255494,16.08,15,67
2025-11-27 12:12:25.315728,4538404998_1221161730,3.6,43,43
2025-11-27 12:12:25.519967,4538405005_4538405024,22.27,59,365
2025-11-27 12:12:25.697343,4538405006_1884747789,3.74,25,26
2025-11-27 12:12:25.891858,4538405006_2701184883,14.05,363,1417
2025-11-27 12:12:26.096284,4538405017_11700202516,31.55,55,482
2025-11-27 12:12:26.357982,4538405021_4538405024,39.78,78,862
2025-11-27 12:12:26.733146,4538405024_6689058288,32.7,36,327
2025-11-27 12:12:26.913193,4538405026_4538405017,31.36,428,3728
2025-11-27 12:12:27.103698,4538405061_4538404998,21.6,4,24
2025-11-27 12:12:27.346755,4538405061_4106937190,6.52,170,308
2025-11-27 12:12:27.596908,4538405136_11768052437,26.41,83,609
2025-11-27 12:12:27.836323,4538405136_4538405137,29.0,73,588
2025-11-27 12:12:28.073255,4538405137_4540453395,10.16,34,96
2025-11-27 12:12:28.306121,4538571805_5707122780,37.16,190,1961
2025-11-27 12:12:28.473687,4538571805_4539675798,32.73,98,891
2025-11-27 12:12:28.705490,4538571806_4539675798,29.83,7,58
2025-11-27 12:12:28.888350,4538571806_5707122775,21.6,5,30
2025-11-27 12:12:29.057638,4538571818_1314191398,50.4,3,42
