timestamp,edge_id,speed_kmh,duration_s,distance_m
2025-11-27 15:36:09.208115,6606566485_10682258584,14.4,16,64
2025-11-27 15:36:09.365073,6606566485_6606566487,21.6,2,12
2025-11-27 15:36:09.506913,6606566485_1758651218,23.33,83,538
2025-11-27 15:36:09.637147,6606566487_6610228314,17.91,203,1010
2025-11-27 15:36:09.821512,6606566487_6606566485,43.2,1,12
2025-11-27 15:36:09.982980,6606566488_6606566487,18.0,12,60
2025-11-27 15:36:10.112037,6606566488_10682258584,24.0,3,20
2025-11-27 15:36:10.312663,6606566488_5485722628,17.98,215,1074
2025-11-27 15:36:10.440444,6610228314_10743484787,20.06,68,379
2025-11-27 15:36:10.580971,6610228314_6606566487,18.0,202,1010
2025-11-27 15:36:10.712335,6610228314_5485722628,8.17,26,59
2025-11-27 15:36:10.928156,6610574244_6659072491,21.76,23,139
2025-11-27 15:36:11.051793,6610574244_1758651218,22.05,16,98
2025-11-27 15:36:11.257107,6617292919_4600895552,18.81,49,256
2025-11-27 15:36:11.464904,6617292919_7985603136,3.27,44,40
2025-11-27 15:36:11.679169,6621078250_6621078251,5.85,8,13
2025-11-27 15:36:11.824383,6621078250_6621078260,31.35,31,270
2025-11-27 15:36:11.978434,6621078251_6621078250,3.9,12,13
2025-11-27 15:36:12.164275,6621078251_420456595,32.29,33,296
2025-11-27 15:36:12.309201,6621078260_6621078261,5.49,19,29
2025-11-27 15:36:12.505164,6621078260_2303337176,17.64,50,245
2025-11-27 15:36:12.662987,6621078261_6621078260,24.9,83,574
2025-11-27 15:36:12.850930,6621078261_420456583,27.69,26,200
2025-11-27 15:36:13.097434,6621357112_1314185653,36.0,3,30
2025-11-27 15:36:13.342329,6621357115_1314191420,3.66,58,59
2025-11-27 15:36:13.498024,6621357115_6621357112,15.67,17,74
2025-11-27 15:36:13.730372,6621426593_1314191414,32.4,2,18
2025-11-27 15:36:13.866223,6621426601_6621426593,9.22,150,384
2025-11-27 15:36:14.126629,6621426601_4539674879,4.77,40,53
2025-11-27 15:36:14.363377,6628818468_5709923601,31.05,8,69
2025-11-27 15:36:14.545660,6628818478_1314185677,4.73,35,46
2025-11-27 15:36:14.668502,6628818478_6628818468,7.77,158,341
2025-11-27 15:36:14.841135,6631796343_1692627215,31.2,3,26
2025-11-27 15:36:14.967281,6641911209_5719031413,33.16,19,175
2025-11-27 15:36:15.124674,6641911209_3075526396,22.5,8,50
2025-11-27 15:36:15.337958,6644672133_6644672135,18.0,56,280
2025-11-27 15:36:15.542064,6644672133_1884768305,11.27,23,72
2025-11-27 15:36:15.689796,6644672135_6644672133,16.8,60,280
2025-11-27 15:36:15.834409,6644672135_106111364,21.6,22,132
2025-11-27 15:36:16.008595,6644721587_2195296719,21.88,39,237
2025-11-27 15:36:16.166829,6644721587_11107112929,23.66,7,46
2025-11-27 15:36:16.353136,6647118933_2290010722,23.49,21,137
2025-11-27 15:36:16.477998,6647145130_8598733283,5.4,18,27
2025-11-27 15:36:16.615293,6647145130_5701309369,8.54,35,83
2025-11-27 15:36:16.805843,6648096523_1758170763,3.6,20,20
2025-11-27 15:36:16.958373,6648096523_1613087628,7.2,16,32
2025-11-27 15:36:17.176125,6648096524_6648096525,32.8,27,246
2025-11-27 15:36:17.357637,6648096524_12024836052,19.01,135,713
2025-11-27 15:36:17.587872,6648096525_6648096524,31.63,28,246
2025-11-27 15:36:17.785905,6648096525_5710565212,37.2,3,31
2025-11-27 15:36:18.002808,6648227219_2291254028,15.33,81,345
2025-11-27 15:36:18.179001,6648227221_6648227219,10.4,9,26
2025-11-27 15:36:18.363752,6648227221_6648227224,28.68,58,462
2025-11-27 15:36:18.488200,6648227222_6648227224,34.8,3,29
2025-11-27 15:36:18.673785,6648227222_2175126939,13.34,44,163
2025-11-27 15:36:18.879498,6648227223_5828999542,17.79,35,173
2025-11-27 15:36:19.011148,6648227224_6648227223,27.0,4,30
2025-11-27 15:36:19.141543,6648227224_6648227221,29.18,57,462
2025-11-27 15:36:19.341063,6650810650_444874859,8.23,42,96
2025-11-27 15:36:19.476330,6650810650_1613087620,3.96,20,22
2025-11-27 15:36:19.664350,6650876736_5718916292,4.35,292,353
2025-11-27 15:36:19.930428,6650876736_6650876740,8.21,703,1604
2025-11-27 15:36:20.059256,6650876740_6650876736,11.57,61,196
2025-11-27 15:36:20.206279,6650876740_634709500,18.36,277,1413
2025-11-27 15:36:20.406520,6650982900_6650982901,20.2,190,1066
2025-11-27 15:36:20.558367,6650982900_6648227219,23.4,26,169
2025-11-27 15:36:20.765984,6650982901_6650982900,7.68,52,111
2025-11-27 15:36:20.899854,6650982901_444875375,5.02,33,46
2025-11-27 15:36:21.099353,6651770209_6651770210,4.87,17,23
2025-11-27 15:36:21.313036,6651770209_444875374,8.8,225,550
2025-11-27 15:36:21.463025,6651770210_6651770209,11.97,282,938
2025-11-27 15:36:21.718039,6651770210_5716670628,8.45,170,399
2025-11-27 15:36:21.915043,6658429241_10130533935,24.15,161,1080
2025-11-27 15:36:22.044820,6658429241_11014094287,18.24,30,152
2025-11-27 15:36:22.227426,6659072489_5710231827,7.33,83,169
2025-11-27 15:36:22.428153,6659072490_6659072489,5.4,30,45
2025-11-27 15:36:22.621168,6659072490_1878921405,19.54,21,114
2025-11-27 15:36:22.781056,6659072491_6659072492,21.6,6,36
2025-11-27 15:36:22.907876,6659072491_6610574244,21.76,23,139
2025-11-27 15:36:23.030772,6659072492_6659072490,24.77,25,172
2025-11-27 15:36:23.218671,6659134171_1758633112,14.97,119,495
2025-11-27 15:36:23.395325,6659134171_1884769977,23.91,14,93
2025-11-27 15:36:23.597145,6659134172_5954441640,25.2,15,105
2025-11-27 15:36:23.789593,6659134174_5716408768,9.89,87,239
2025-11-27 15:36:24.075546,6659134177_1314209716,19.12,16,85
2025-11-27 15:36:24.239901,6661055809_2050902820,28.8,1,8
2025-11-27 15:36:24.425856,6661055810_6661055809,5.46,91,138
2025-11-27 15:36:24.618016,6661055810_4961341860,4.72,29,38
2025-11-27 15:36:24.807130,6661055813_6662639319,11.7,12,39
2025-11-27 15:36:24.942406,6661487944_6661487945,21.21,119,701
2025-11-27 15:36:25.112964,6661487944_5641890822,24.65,145,993
2025-11-27 15:36:25.245785,6661487945_6661487944,21.2,9,53
2025-11-27 15:36:25.369396,6661487945_12908782868,25.96,19,137
2025-11-27 15:36:25.497200,6662241086_6662241087,15.0,12,50
2025-11-27 15:36:25.641914,6662241086_4025115175,14.8,241,991
2025-11-27 15:36:25.770171,6662241087_6662241086,13.87,116,447
2025-11-27 15:36:25.893433,6662241087_6662241094,12.87,101,361
2025-11-27 15:36:26.088100,6662241094_6662241095,14.64,60,244
2025-11-27 15:36:26.233781,6662241094_446030797,10.8,36,108
2025-11-27 15:36:26.370925,6662241095_6662241094,9.72,10,27
2025-11-27 15:36:26.522694,6662241095_6662241086,16.02,82,365
2025-11-27 15:36:26.656625,6662639319_2050902830,18.64,17,88
2025-11-27 15:36:26.825587,6666128977_5962836764,61.2,1,17
2025-11-27 15:36:26.978081,6666479030_8598733283,0.0,0,4
2025-11-27 15:36:27.256486,6670444529_6670444530,24.54,82,559
2025-11-27 15:36:27.463406,6670444529_420456683,25.4,18,127
2025-11-27 15:36:27.589764,6670444530_6670444529,3.0,18,15
2025-11-27 15:36:27.745314,6670444530_12513272960,32.74,21,191
2025-11-27 15:36:27.925450,6672531385_12872373346,20.37,38,215
2025-11-27 15:36:28.122291,6677147301_5489009621,16.56,5,23
2025-11-27 15:36:28.251022,6677147301_2050902835,23.66,21,138
2025-11-27 15:36:28.486661,6677147310_5485653490,21.9,12,73
2025-11-27 15:36:28.613297,6677300866_309685730,13.37,112,416
2025-11-27 15:36:28.819947,6677300866_6677364041,18.0,10,50
2025-11-27 15:36:28.962458,6677338241_98026475,16.88,32,150
2025-11-27 15:36:29.106064,6677338241_1314209698,18.72,10,52
2025-11-27 15:36:29.243609,6677364041_2295384939,21.6,9,54
2025-11-27 15:36:29.376477,6677687639_5707122750,13.8,12,46
2025-11-27 15:36:29.542688,6677687639_4538571818,29.87,466,3866
2025-11-27 15:36:29.718561,6677687648_1314191405,0.0,0,10
2025-11-27 15:36:29.844010,6677687648_5707122750,16.36,11,50
2025-11-27 15:36:30.078677,6677895172_1494041352,14.22,554,2189
2025-11-27 15:36:30.301655,6677895172_1494041351,26.26,17,124
2025-11-27 15:36:30.474747,6677895176_1494041352,26.1,4,29
2025-11-27 15:36:30.613250,6677895176_1494041351,20.52,146,832
2025-11-27 15:36:30.838803,6684737819_4540453404,25.48,26,184
2025-11-27 15:36:31.069029,6684737819_4540453400,25.66,70,499
2025-11-27 15:36:31.350207,6685236291_6685236292,19.51,69,374
2025-11-27 15:36:31.541513,6685236291_8231491408,24.51,26,177
2025-11-27 15:36:31.678096,6685236292_6685236291,6.92,13,25
2025-11-27 15:36:31.884348,6685236292_4961341859,10.54,56,164
2025-11-27 15:36:32.051312,6685434573_6662241087,27.36,10,76
2025-11-27 15:36:32.281228,6687964478_442990465,14.61,169,686
2025-11-27 15:36:32.533891,6687964478_5716241017,19.35,8,43
2025-11-27 15:36:32.713713,6688471376_5686449780,11.04,324,994
2025-11-27 15:36:32.899568,6688471376_7920618647,7.18,145,289
2025-11-27 15:36:33.112548,6688490814_6647145130,3.6,36,36
2025-11-27 15:36:33.265133,6688490814_5485653490,22.3,36,223
2025-11-27 15:36:33.473366,6688503842_6405794494,24.0,3,20
2025-11-27 15:36:33.752372,6688503847_1758631175,8.4,12,28
2025-11-27 15:36:33.910774,6688503847_6688503842,4.93,27,37
2025-11-27 15:36:34.179415,6688570392_6441639163,16.2,4,18
2025-11-27 15:36:34.447022,6688570392_6688570393,22.46,84,524
2025-11-27 15:36:34.656966,6688570393_6688570397,28.63,42,334
2025-11-27 15:36:34.817543,6688570397_6688570401,13.57,13,49
2025-11-27 15:36:34.974645,6688570397_12600043488,25.2,6,42
2025-11-27 15:36:35.114529,6688570401_6688570392,24.32,49,331
2025-11-27 15:36:35.308453,6689057478_6689057484,27.0,4,30
2025-11-27 15:36:35.463482,6689057478_6689057482,11.78,11,36
2025-11-27 15:36:35.664538,6689057482_6601012241,31.71,26,229
2025-11-27 15:36:35.796676,6689057484_13206202825,26.4,39,286
2025-11-27 15:36:35.943316,6689058288_6689057482,32.4,2,18
2025-11-27 15:36:36.098835,6689058288_6689057484,24.12,10,67
2025-11-27 15:36:36.291215,7301485388_1497544796,6.48,15,27
2025-11-27 15:36:36.493376,7920618640_5683715143,9.74,173,468
2025-11-27 15:36:36.648280,7920618640_5683715143,9.74,173,468
2025-11-27 15:36:36.790219,7920618647_4599745018,12.86,7,25
2025-11-27 15:36:37.049316,7920618647_7920618648,3.34,42,39
2025-11-27 15:36:37.251938,7920618648_5674347102,5.87,360,587
2025-11-27 15:36:37.446588,7920618648_10130533955,8.8,18,44
2025-11-27 15:36:37.607341,7920618648_4599745018,12.0,231,770
2025-11-27 15:36:37.763815,7985603136_98027697,18.6,6,31
2025-11-27 15:36:37.919146,7985603136_10130533953,16.2,304,1368
2025-11-27 15:36:38.117901,7985603138_5686449780,29.75,34,281
2025-11-27 15:36:38.258072,7985603147_7985603148,12.58,586,2047
2025-11-27 15:36:38.409720,7985603147_7920618640,14.59,1299,5263
2025-11-27 15:36:38.559970,7985603148_7985603147,27.74,17,131
2025-11-27 15:36:38.702641,7985603148_6617292919,18.4,27,138
2025-11-27 15:36:38.911813,8231491408_8231491411,10.16,130,367
2025-11-27 15:36:39.201608,8231491408_5707161162,22.05,16,98
2025-11-27 15:36:39.393884,8231491411_8231491408,5.82,13,21
2025-11-27 15:36:39.555710,8231491411_6685236292,25.06,26,181
2025-11-27 15:36:39.678136,8237661942_2053894358,5.54,13,20
2025-11-27 15:36:39.822588,8237661942_308728680,15.96,67,297
2025-11-27 15:36:39.958115,8242664547_11107112958,18.64,413,2138
2025-11-27 15:36:40.093116,8242664547_12174413404,25.2,8,56
2025-11-27 15:36:40.253816,8242664547_12559133535,18.39,403,2059
2025-11-27 15:36:40.475074,8295729267_3779242655,37.76,43,451
2025-11-27 15:36:40.633939,8295729267_6600206282,23.15,51,328
2025-11-27 15:36:40.898289,8341509535_10743484787,16.8,3,14
2025-11-27 15:36:41.148907,8341509537_5485722628,20.1,72,402
2025-11-27 15:36:41.405577,8341509537_6413551907,25.2,2,14
2025-11-27 15:36:41.598213,8462967636_5710691044,54.0,1,15
2025-11-27 15:36:41.817414,8598733283_6666479030,7.2,2,4
2025-11-27 15:36:41.958323,8598733283_6688490814,21.6,11,66
2025-11-27 15:36:42.103231,8823455179_6661055810,12.45,645,2230
2025-11-27 15:36:42.290592,8823455180_8823455179,7.53,11,23
2025-11-27 15:36:42.410484,8823455180_98031401,4.56,15,19
2025-11-27 15:36:42.550781,8921282801_10202001781,7.11,39,77
2025-11-27 15:36:42.791654,9576908879_1314203096,13.57,13,49
2025-11-27 15:36:42.994163,9970440452_12484632695,25.6,18,128
2025-11-27 15:36:43.186319,9980229913_1497544764,22.66,102,642
2025-11-27 15:36:43.322894,9980229913_7301485388,24.1,46,308
2025-11-27 15:36:43.484745,10076263973_5710098650,26.3,131,957
2025-11-27 15:36:43.625358,10076263976_10076263977,10.8,48,144
2025-11-27 15:36:43.837008,10076263976_4540453394,13.58,114,430
2025-11-27 15:36:44.024585,10076263977_4540453396,20.4,3,17
2025-11-27 15:36:44.164092,10076263978_10076263979,2.57,35,25
2025-11-27 15:36:44.351819,10076263978_4542621501,6.55,11,20
2025-11-27 15:36:44.524213,10076263979_5093497426,27.0,2,15
2025-11-27 15:36:44.707808,10087376960_5641890823,18.72,10,52
2025-11-27 15:36:44.882007,10087376960_5641890821,32.19,17,152
2025-11-27 15:36:45.013310,10100966682_12513272960,16.21,163,734
2025-11-27 15:36:45.194824,10100966682_6685434573,15.65,69,300
2025-11-27 15:36:45.380834,10130533935_1495023340,16.9,354,1662
2025-11-27 15:36:45.593711,10130533953_4600895552,12.95,169,608
2025-11-27 15:36:45.790390,10130533953_7985603138,11.06,14,43
2025-11-27 15:36:45.939970,10130533953_98027697,3.5,36,35
2025-11-27 15:36:46.072550,10130533955_7985603147,19.48,34,184
2025-11-27 15:36:46.275766,10151536198_2570960524,23.62,41,269
2025-11-27 15:36:46.406775,10159724112_6666128977,54.0,1,15
2025-11-27 15:36:46.640197,10180671333_420522002,27.77,7,54
2025-11-27 15:36:46.766277,10180671333_98041254,8.05,17,38
2025-11-27 15:36:46.902847,10202001781_1881927757,20.43,83,471
2025-11-27 15:36:47.085100,10203920310_1881928279,25.2,2,14
2025-11-27 15:36:47.273754,10203920310_5718886024,22.8,12,76
2025-11-27 15:36:47.455507,10203920324_10203920325,14.4,3,12
2025-11-27 15:36:47.579388,10203920324_1881928007,0.0,14,0
2025-11-27 15:36:47.702516,10203920325_5718886024,10.8,1,3
2025-11-27 15:36:47.904354,10203920328_1881927759,0.0,0,0
2025-11-27 15:36:48.065401,10203920329_10203920328,16.55,67,308
2025-11-27 15:36:48.199154,10203920329_1219243636,5.13,33,47
2025-11-27 15:36:48.371329,10296445822_10997686363,21.98,201,1227
2025-11-27 15:36:48.614851,10296445822_10296445824,14.06,444,1734
2025-11-27 15:36:48.771690,10296445822_309816683,14.19,431,1699
2025-11-27 15:36:48.921075,10296445823_309816683,7.39,19,39
2025-11-27 15:36:49.067273,10296445823_10296445822,3.67,50,51
2025-11-27 15:36:49.208056,10296445824_5718916302,21.0,6,35
2025-11-27 15:36:49.412044,10542328776_6685605986,16.2,8,36
2025-11-27 15:36:49.553660,10542328776_1748294274,5.08,34,48
2025-11-27 15:36:49.689650,10542328776_13023100784,22.48,86,537
2025-11-27 15:36:49.844153,10682258584_6603014206,22.91,113,719
2025-11-27 15:36:49.986444,10682258584_6606566488,24.0,3,20
2025-11-27 15:36:50.121210,10743484787_8341509535,25.2,2,14
2025-11-27 15:36:50.301936,10743484787_6610228314,18.44,74,379
2025-11-27 15:36:50.425752,10743484787_8341509537,16.71,14,65
2025-11-27 15:36:50.553017,10965136434_420456595,7.2,7,14
2025-11-27 15:36:50.751575,10965136434_6621078250,29.9,36,299
2025-11-27 15:36:50.887419,10997686363_10296445822,12.84,414,1477
2025-11-27 15:36:51.103937,10997686363_11107112927,18.45,8,41
2025-11-27 15:36:51.326367,11014094287_11014094288,11.38,37,117
2025-11-27 15:36:51.498633,11014094287_1884765802,17.54,164,799
2025-11-27 15:36:51.648339,11014094288_11014094287,11.06,14,43
2025-11-27 15:36:51.773244,11014094288_1495023340,27.36,20,152
2025-11-27 15:36:51.959680,11107112919_438036727,21.6,10,60
2025-11-27 15:36:52.152093,11107112919_12559133535,30.6,2,17
2025-11-27 15:36:52.282946,11107112923_10997686363,29.52,5,41
2025-11-27 15:36:52.420423,11107112923_11107112927,27.26,7,53
2025-11-27 15:36:52.563217,11107112927_11107112935,21.6,5,30
2025-11-27 15:36:52.710464,11107112929_11107112919,0.0,0,0
2025-11-27 15:36:52.830675,11107112935_11107112929,20.4,9,51
2025-11-27 15:36:52.965174,11107112935_6644721587,18.32,409,2081
2025-11-27 15:36:53.155805,11107112958_8242664547,18.33,187,952
2025-11-27 15:36:53.330734,11111175323_11111175326,23.85,8,53
2025-11-27 15:36:53.452588,11111175326_6600206283,28.91,131,1052
2025-11-27 15:36:53.641721,11182265554_4540453378,17.85,48,238
2025-11-27 15:36:53.822442,11182265554_5716807749,28.56,15,119
2025-11-27 15:36:54.021174,11201648616_445970799,16.77,85,396
2025-11-27 15:36:54.196863,11209721500_11209721504,20.16,10,56
2025-11-27 15:36:54.338556,11209721504_13322115744,36.46,47,476
2025-11-27 15:36:54.523284,11700202516_11700202517,17.85,24,119
2025-11-27 15:36:54.641795,11700202516_10087376960,29.7,4,33
2025-11-27 15:36:54.841987,11700202517_11700202516,13.8,12,46
2025-11-27 15:36:55.026784,11700202517_4538405021,25.36,69,486
2025-11-27 15:36:55.214446,11768052436_4538405137,27.6,3,23
2025-11-27 15:36:55.358450,11768052436_11768052437,11.83,14,46
2025-11-27 15:36:55.551596,11768052437_1881949102,30.86,28,240
2025-11-27 15:36:55.685209,11950483412_1884765806,3.93,22,24
2025-11-27 15:36:55.861110,11950483412_11950483417,4.45,38,47
2025-11-27 15:36:55.991824,11950483417_1314209717,18.0,2,10
2025-11-27 15:36:56.118869,12024836052_2274969534,24.75,24,165
2025-11-27 15:36:56.268962,12174413404_8242664547,18.27,398,2020
2025-11-27 15:36:56.397611,12206582473_2570960524,21.72,152,917
2025-11-27 15:36:56.579089,12206582473_6661487944,29.24,57,463
2025-11-27 15:36:56.747267,12357580642_12357580645,9.49,22,58
2025-11-27 15:36:56.908094,12357580642_421080868,4.9,25,34
2025-11-27 15:36:57.122413,12357580645_1497544736,9.9,12,33
2025-11-27 15:36:57.323451,12375164794_12768097335,11.7,4,13
2025-11-27 15:36:57.443957,12375164795_12375164794,10.41,37,107
2025-11-27 15:36:57.633684,12375164795_2302166519,0.0,0,7
2025-11-27 15:36:57.807515,12375164797_1691398148,4.95,8,11
2025-11-27 15:36:57.990530,12375164797_12375164798,9.0,44,110
2025-11-27 15:36:58.188234,12375164798_2302164518,26.46,20,147
2025-11-27 15:36:58.384361,12484632695_12484632696,26.63,58,429
2025-11-27 15:36:58.534288,12484632695_12600043494,25.67,23,164
2025-11-27 15:36:58.724560,12484632696_5831399053,26.6,36,266
2025-11-27 15:36:58.927315,12513272960_10100966682,46.8,1,13
2025-11-27 15:36:59.052660,12513272960_5707407591,9.09,59,149
2025-11-27 15:36:59.195637,12559133535_11107112958,30.4,9,76
2025-11-27 15:36:59.396644,12559133535_8242664547,22.5,32,200
2025-11-27 15:36:59.596525,12600043488_12484632696,28.97,21,169
2025-11-27 15:36:59.795268,12600043494_6688570401,29.4,6,49
2025-11-27 15:36:59.947694,12600043494_12600043488,26.58,13,96
2025-11-27 15:37:00.131729,12606538099_4539684490,20.51,79,450
2025-11-27 15:37:00.323711,12606538104_5710222986,14.93,130,539
2025-11-27 15:37:00.482607,12725862784_4541105059,21.31,200,1184
2025-11-27 15:37:00.651321,12725862785_12725862784,18.9,4,21
2025-11-27 15:37:00.849525,12725862785_10151536198,22.5,8,50
2025-11-27 15:37:01.091195,12768097332_1881927756,6.55,11,20
2025-11-27 15:37:01.219716,12768097332_12768097335,9.0,18,45
2025-11-27 15:37:01.392691,12816414542_5718916293,17.35,11,53
2025-11-27 15:37:01.541616,12816414542_98035472,7.17,116,231
2025-11-27 15:37:01.682309,12816414547_5718916292,10.08,5,14
2025-11-27 15:37:01.839699,12872373345_12872373346,8.0,9,20
2025-11-27 15:37:01.991627,12872373345_10203920310,19.38,39,210
2025-11-27 15:37:02.192278,12872373346_12872373345,12.0,6,20
2025-11-27 15:37:02.370033,12872373346_1219243660,13.42,11,41
2025-11-27 15:37:02.609204,12908782868_10151536198,25.2,8,56
2025-11-27 15:37:02.729635,12908782868_12725862784,36.0,5,50
2025-11-27 15:37:02.864306,13023100784_10542328776,17.74,109,537
2025-11-27 15:37:03.060994,13023100784_13023100793,0.0,3,0
2025-11-27 15:37:03.256489,13023100793_13023100794,0.0,0,1
2025-11-27 15:37:03.429380,13023100793_420456583,15.74,166,726
2025-11-27 15:37:03.636642,13023100794_442993523,16.88,77,361
2025-11-27 15:37:03.785975,13023100794_13023100784,0.0,0,1
2025-11-27 15:37:03.993444,13206202825_4538405017,33.33,97,898
2025-11-27 15:37:04.186158,13206202825_4538405006,23.08,61,391
2025-11-27 15:37:04.383366,13282498392_8295729267,23.31,19,123
2025-11-27 15:37:04.605293,13282498392_13282498396,29.8,54,447
2025-11-27 15:37:04.755690,13282498396_6600206282,12.68,302,1064
2025-11-27 15:37:04.884693,13282498396_6600206283,7.69,22,47
2025-11-27 15:37:05.167352,13282498396_13282511305,24.12,20,134
2025-11-27 15:37:05.358875,13282511304_5710691045,18.26,14,71
2025-11-27 15:37:05.509087,13282511305_5598303159,0.0,0,5
2025-11-27 15:37:05.729073,13282511305_13282511304,34.62,81,779
2025-11-27 15:37:05.884689,13322115743_13322115744,25.74,148,1058
2025-11-27 15:37:06.072430,13322115743_5707262958,25.04,68,473
2025-11-27 15:37:06.206929,13322115744_13322115743,20.62,143,819
2025-11-27 15:37:06.417269,13322115744_1879088106,29.11,35,283
2025-11-27 15:37:06.609596,13327548965_13327548966,34.2,2,19
2025-11-27 15:37:06.819529,13327548966_10202001781,15.72,52,227
2025-11-27 15:37:06.988618,13327548966_13327548968,19.12,74,393
2025-11-27 15:37:07.150132,13327548967_2185731479,24.48,25,170
2025-11-27 15:37:07.350393,13327548967_13327548965,15.93,129,571
2025-11-27 15:37:07.478229,13327548968_13327548967,28.8,3,24
2025-11-27 15:39:03.051479,81805393_11950483412,4.15,13,15
2025-11-27 15:39:03.205801,81805393_1884765798,13.4,249,927
2025-11-27 15:39:03.349290,81806535_1497544749,13.68,10,38
2025-11-27 15:39:03.508179,81806535_5707161153,9.54,109,289
2025-11-27 15:39:03.729188,98026475_6677338241,18.73,118,614
2025-11-27 15:39:03.862497,98027697_4599745018,9.3,12,31
2025-11-27 15:39:04.075754,98027697_7985603138,18.51,7,36
2025-11-27 15:39:04.229223,98027697_10130533953,14.58,178,721
2025-11-27 15:39:04.378685,98031401_6661055810,0.0,16,0
2025-11-27 15:39:04.511016,98031401_8823455179,10.46,94,273
2025-11-27 15:39:04.715895,98035472_309816683,13.97,186,722
2025-11-27 15:39:04.867392,98035472_12816414547,13.25,244,898
2025-11-27 15:39:05.002773,98035472_5718916293,18.45,8,41
2025-11-27 15:39:05.163251,98041254_420456615,11.7,4,13
2025-11-27 15:39:05.376707,98041254_420522002,24.48,5,34
2025-11-27 15:39:05.536733,98041257_98041849,9.49,11,29
2025-11-27 15:39:05.670186,98041257_5710673974,15.84,5,22
2025-11-27 15:39:05.822711,98041257_5710673979,32.4,3,27
2025-11-27 15:39:05.954879,98041849_98041257,10.44,10,29
2025-11-27 15:39:06.076049,98041849_5718871870,12.6,6,21
2025-11-27 15:39:06.216899,98041849_733429120,7.8,30,65
2025-11-27 15:39:06.351847,98041851_98041254,22.57,167,1047
2025-11-27 15:39:06.554700,98041851_2084132002,34.2,4,38
2025-11-27 15:39:06.706447,98042270_309816682,16.98,131,618
2025-11-27 15:39:06.874865,98042270_6677300866,16.91,63,296
2025-11-27 15:39:07.005002,106078638_6587651051,30.0,6,50
2025-11-27 15:39:07.152968,106078638_442990465,16.36,11,50
2025-11-27 15:39:07.299186,106108917_2174649904,7.8,18,39
2025-11-27 15:39:07.451075,106108917_2176926218,23.6,90,590
2025-11-27 15:39:07.606545,106111364_6644672135,14.29,32,127
2025-11-27 15:39:07.834620,106111364_446030797,14.52,231,932
2025-11-27 15:39:08.006594,283139229_444875375,10.29,7,20
2025-11-27 15:39:08.157162,283139229_5718871870,14.84,189,779
2025-11-27 15:39:08.355737,283139229_6650982900,27.0,6,45
2025-11-27 15:39:08.494060,283139237_5206119178,19.16,99,527
2025-11-27 15:39:08.686737,283139237_2188036136,20.9,36,209
2025-11-27 15:39:08.840783,308728680_1314203102,7.65,8,17
2025-11-27 15:39:09.008304,308728680_310729950,13.83,226,868
2025-11-27 15:39:09.143073,308728680_2289997644,17.86,26,129
2025-11-27 15:39:09.289519,309595522_6666479030,10.44,10,29
2025-11-27 15:39:09.453990,309685730_6677300866,17.4,6,29
2025-11-27 15:39:09.665099,309685730_2195296719,16.68,147,681
2025-11-27 15:39:09.819943,309685730_309816682,20.27,54,304
2025-11-27 15:39:09.987305,309816682_98042270,6.69,14,26
2025-11-27 15:39:10.202338,309816682_5718916274,11.92,93,308
2025-11-27 15:39:10.421896,309816683_98035472,8.92,67,166
2025-11-27 15:39:10.562594,309816683_10296445822,11.03,294,901
2025-11-27 15:39:10.689945,309816683_10296445824,15.75,8,35
2025-11-27 15:39:10.887937,310729950_6677364041,7.55,31,65
2025-11-27 15:39:11.037104,310729950_6677300866,5.01,28,39
2025-11-27 15:39:11.168572,317366886_444501629,6.87,11,21
2025-11-27 15:39:11.297743,317366886_4540453399,16.81,166,775
2025-11-27 15:39:11.448709,317778303_427847910,7.2,10,20
2025-11-27 15:39:11.632651,317778303_5716477056,23.44,51,332
2025-11-27 15:39:11.831307,319490613_1104490487,24.51,136,926
2025-11-27 15:39:11.968175,420456583_6621078251,23.14,14,90
2025-11-27 15:39:12.104785,420456583_13023100793,11.06,28,86
2025-11-27 15:39:12.227590,420456595_10965136434,2.19,23,14
2025-11-27 15:39:12.397834,420456595_4541071715,13.13,82,299
2025-11-27 15:39:12.533662,420456615_733429120,18.0,6,30
2025-11-27 15:39:12.679848,420456615_98041257,11.49,21,67
2025-11-27 15:39:12.840873,420456683_5710231827,7.11,286,565
2025-11-27 15:39:13.050690,420456683_5206119178,17.04,15,71
2025-11-27 15:39:13.175411,420456683_1878932244,26.72,19,141
2025-11-27 15:39:13.362895,420457653_11107112923,27.0,40,300
2025-11-27 15:39:13.608151,420460217_1878921396,14.1,457,1790
2025-11-27 15:39:13.794919,420460217_4004297090,2.52,107,75
2025-11-27 15:39:13.938741,420522002_6587550954,29.6,9,74
2025-11-27 15:39:14.071842,421080868_4961341856,10.47,11,32
2025-11-27 15:39:14.300159,421080868_12357580645,13.18,112,410
2025-11-27 15:39:14.437361,427847910_2291072476,18.0,3,15
2025-11-27 15:39:14.579813,427847910_1495030951,21.6,6,36
2025-11-27 15:39:14.772221,428673752_421080868,12.29,92,314
2025-11-27 15:39:14.901518,428673752_2291064324,18.0,10,50
2025-11-27 15:39:15.037181,436383687_5710222987,24.89,23,159
2025-11-27 15:39:15.171204,436388447_2295384939,5.4,10,15
2025-11-27 15:39:15.317438,436388447_309685730,8.58,39,93
2025-11-27 15:39:15.490906,442990465_106078638,16.35,94,427
